date,Tipo,Volume,Price,SL,TP,Saldo,Price Vol,Scaled Price Return,Retorno,Dummy,Open,High,Low,Close,Tick,Vol,Returns,Scaled Returns,Proba Returns,Candle Size,MM20,MM10,MM5,MM2
2020-06-22 16:57:00,buy,19,95495,96170,93270,1201134,-0.0041,-0.243852975,1465,1,95490.0,95500.0,95490.0,95495.0,30,130,0.0028353898661065895,-0.04387610657508834,0.39932646970460567,10.0,18.0,20.0,26.0,47.5
2020-06-22 17:00:01,buy,19,95480,96170,93270,1202656,-0.0002,-0.040958883,1522,1,95465.0,95465.0,95455.0,95460.0,121,360,-0.0003665113356720247,-0.04387610657508834,0.39932646970460567,10.0,18.25,18.0,26.0,10.0
2020-06-26 16:57:00,buy,19,93755,94965,92065,1206154,-0.0181,-0.970233459,3498,1,93750.0,93765.0,93750.0,93760.0,24,84,-0.017808506180599204,-0.04387610657508834,0.39932646970460567,15.0,18.25,18.5,26.0,12.5
2020-06-26 17:00:01,buy,19,93770,94965,92065,1209595,0.0002,-0.024507143,3441,1,93765.0,93770.0,93755.0,93765.0,136,618,5.332764505119454e-05,-0.04387610657508834,0.39932646970460567,15.0,18.75,19.0,27.0,15.0
2020-07-01 11:34:10,sell,38,96640,96640,99540,1207455,0.0306,1.555290961,-2140,0,96730.0,96740.0,96730.0,96735.0,149,545,0.03167493201087826,-0.04387610657508834,0.39932646970460567,10.0,19.0,19.5,12.0,12.5
2020-07-01 13:45:13,sell,38,96475,96475,99375,1205235,-0.0017,-0.121399067,-2220,0,96620.0,96620.0,96605.0,96620.0,166,739,-0.0011888148033286814,-0.04387610657508834,0.39932646970460567,15.0,18.5,19.5,13.0,12.5
2020-07-13 10:44:05,sell,38,100670,100675,103575,1202977,0.0435,2.223387927,-2258,0,100805.0,100805.0,100795.0,100795.0,54,172,0.04321051542123784,-0.04387610657508834,0.39932646970460567,10.0,16.75,19.5,13.0,12.5
2020-07-13 15:07:06,sell,38,100590,100590,103490,1200757,-0.0008,-0.074042094,-2220,0,100710.0,100720.0,100710.0,100720.0,112,499,-0.0007440845280023811,-0.04387610657508834,0.39932646970460567,10.0,15.75,19.0,12.0,10.0
2020-07-17 16:57:00,sell,19,103045,101585,104485,1205195,0.0244,1.233549201,4438,1,103045.0,103045.0,103035.0,103040.0,73,264,0.023034154090548053,-0.04387610657508834,0.39932646970460567,10.0,15.75,19.0,11.0,10.0
2020-07-17 17:00:01,sell,19,103050,101585,104485,1209652,0.0,-0.03029095,4457,1,103050.0,103055.0,103045.0,103045.0,86,358,4.852484472049689e-05,-0.04387610657508834,0.39932646970460567,10.0,16.0,11.5,11.0,10.0
2020-07-22 16:52:20,buy,38,104520,104915,102015,1210514,0.0143,0.707357295,862,1,104505.0,104505.0,104500.0,104500.0,44,148,0.01412004464069096,-0.04387610657508834,0.39932646970460567,5.0,15.5,11.0,9.0,7.5
2020-07-23 10:41:13,sell,38,104600,104600,107500,1208294,0.0008,0.00690597,-2220,0,104655.0,104660.0,104645.0,104645.0,63,281,0.0013875598086124403,-0.04387610657508834,0.39932646970460567,15.0,14.75,11.5,10.0,10.0
2020-07-23 12:50:08,buy,38,104410,104385,101485,1205924,-0.0018,-0.127058712,-2370,0,104375.0,104395.0,104370.0,104395.0,844,3130,-0.002389029576186153,-0.04387610657508834,0.39932646970460567,25.0,15.5,12.5,13.0,20.0
2020-07-23 16:57:00,buy,19,102325,103840,100940,1210601,-0.02,-1.068961242,4677,1,102320.0,102325.0,102320.0,102320.0,61,278,-0.019876430863547106,-0.04387610657508834,0.39932646970460567,5.0,15.25,11.5,12.0,15.0
2020-07-23 17:00:01,buy,19,102325,103840,100940,1215278,0.0,-0.032808644,4677,1,102320.0,102340.0,102320.0,102330.0,276,1078,9.773260359655981e-05,-0.04387610657508834,0.39932646970460567,20.0,16.0,12.5,14.0,12.5
2020-07-29 13:38:08,sell,38,104940,104940,107840,1213138,0.0256,1.293210203,-2140,0,105000.0,105005.0,105000.0,105000.0,22,77,0.02609205511580182,-0.04387610657508834,0.39932646970460567,5.0,15.5,11.5,14.0,12.5
2020-07-29 16:57:00,sell,19,105575,104905,107805,1214574,0.0061,0.281164443,1436,1,105575.0,105580.0,105570.0,105570.0,53,189,0.0054285714285714284,-0.04387610657508834,0.39932646970460567,10.0,15.5,11.5,13.0,7.5
2020-07-29 17:00:01,sell,19,105555,104905,107805,1215934,-0.0002,-0.042638081,1360,1,105560.0,105570.0,105555.0,105555.0,135,498,-0.00014208581983518045,-0.04387610657508834,0.39932646970460567,15.0,15.5,12.0,11.0,12.5
2020-07-31 16:57:00,buy,9,103175,104950,102050,1218589,-0.0225,-1.202733326,2655,1,103170.0,103180.0,103165.0,103165.0,61,305,-0.022642224432760174,-0.04387610657508834,0.39932646970460567,15.0,15.75,12.5,13.0,15.0
2020-07-31 17:00:01,buy,9,103325,104950,102050,1220974,0.0015,0.042626989,2385,1,103275.0,103280.0,103250.0,103255.0,953,3841,0.0008723888915814472,-0.04387610657508834,0.39932646970460567,30.0,13.0,14.5,15.0,22.5
2020-08-04 16:57:00,buy,19,101405,102455,99555,1223904,-0.0186,-0.996982989,2930,1,101400.0,101410.0,101400.0,101410.0,43,177,-0.01786838409762239,-0.04387610657508834,0.39932646970460567,10.0,13.0,15.0,16.0,20.0
2020-08-04 17:00:01,buy,19,101425,102455,99555,1226758,0.0002,-0.022574998,2854,1,101435.0,101435.0,101415.0,101420.0,208,716,9.860960457548565e-05,-0.04387610657508834,0.39932646970460567,20.0,13.5,15.5,18.0,15.0
2020-08-07 14:26:02,buy,38,103140,103135,100235,1224540,0.0169,0.844553446,-2218,0,103205.0,103230.0,103200.0,103205.0,821,2495,0.017600078879905345,-0.04387610657508834,0.39932646970460567,30.0,14.25,16.0,21.0,25.0
2020-08-07 16:46:21,buy,38,102755,103150,100250,1225342,-0.0037,-0.226492471,802,1,102705.0,102705.0,102700.0,102705.0,46,175,-0.004844726515188217,-0.04387610657508834,0.39932646970460567,5.0,13.75,16.0,19.0,17.5
2020-08-10 14:05:14,buy,38,102255,102645,99745,1226106,-0.0049,-0.285288537,764,1,102150.0,102165.0,102150.0,102160.0,94,480,-0.005306460250231244,-0.04387610657508834,0.39932646970460567,15.0,14.0,15.5,16.0,10.0
2020-08-24 13:40:08,buy,38,102145,102135,99235,1223830,-0.0011,-0.088625823,-2276,0,102075.0,102080.0,102065.0,102070.0,178,476,-0.0008809710258418168,-0.04387610657508834,0.39932646970460567,15.0,14.0,16.5,17.0,15.0
2020-08-25 16:57:00,buy,19,102045,102525,99625,1224564,-0.001,-0.083606179,734,1,102040.0,102045.0,102040.0,102040.0,38,134,-0.00029391594004114823,-0.04387610657508834,0.39932646970460567,5.0,13.75,16.0,14.0,10.0
2020-08-25 17:00:01,buy,19,102075,102525,99625,1225184,0.0003,-0.017554449,620,1,102070.0,102080.0,102070.0,102070.0,174,527,0.00029400235201881614,-0.04387610657508834,0.39932646970460567,10.0,13.75,15.5,10.0,7.5
2020-08-28 16:57:00,sell,19,102250,101655,104555,1226365,0.0017,0.056148006,1181,1,102250.0,102270.0,102250.0,102260.0,212,939,0.0018614676202606054,-0.04387610657508834,0.39932646970460567,20.0,14.25,16.0,13.0,15.0
2020-08-28 17:00:01,sell,19,102330,101655,104555,1227850,0.0008,0.007787654,1485,1,102325.0,102330.0,102320.0,102325.0,298,1006,0.0006356346567572853,-0.04387610657508834,0.39932646970460567,10.0,14.25,14.0,12.0,15.0
2020-09-03 14:08:07,buy,19,100160,102970,100070,1237428,-0.0212,-1.133122334,9578,1,100470.0,100480.0,100460.0,100465.0,217,702,-0.018177376007818227,-0.04387610657508834,0.39932646970460567,20.0,15.0,15.0,13.0,15.0
2020-09-03 14:44:14,buy,19,100070,102970,100070,1247348,-0.0009,-0.079432474,9920,1,100155.0,100170.0,100155.0,100170.0,54,254,-0.0029363459911411934,-0.04387610657508834,0.39932646970460567,15.0,15.0,14.5,15.0,17.5
2020-09-08 15:17:01,sell,38,100345,100350,103250,1245090,0.0027,0.109781186,-2258,0,100380.0,100380.0,100365.0,100365.0,247,978,0.001946690625935909,-0.04387610657508834,0.39932646970460567,15.0,14.5,13.0,16.0,15.0
2020-09-08 16:10:10,buy,38,100185,100180,97280,1242892,-0.0016,-0.11554264,-2198,0,100145.0,100150.0,100130.0,100130.0,341,1731,-0.0023414536940168386,-0.04387610657508834,0.39932646970460567,20.0,15.25,14.5,16.0,17.5
2020-09-09 13:26:08,buy,38,100955,100935,98035,1240580,0.0077,0.365984589,-2312,0,100910.0,100920.0,100910.0,100915.0,197,688,0.007839808249275942,-0.04387610657508834,0.39932646970460567,10.0,14.75,14.0,16.0,15.0
2020-09-10 16:57:00,buy,19,98775,101130,98230,1248449,-0.0216,-1.15324816,7869,1,98770.0,98780.0,98770.0,98780.0,48,196,-0.021156418768270326,-0.04387610657508834,0.39932646970460567,10.0,15.0,13.5,14.0,10.0
2020-09-10 17:00:01,buy,19,98710,101130,98230,1256565,-0.0007,-0.066953562,8116,1,98715.0,98730.0,98710.0,98725.0,121,478,-0.0005567928730512249,-0.04387610657508834,0.39932646970460567,20.0,15.5,15.0,15.0,15.0
2020-09-16 16:06:00,sell,38,99970,99970,102870,1254345,0.0128,0.629513309,-2220,0,100055.0,100065.0,100055.0,100060.0,127,531,0.013522410736895417,-0.04387610657508834,0.39932646970460567,10.0,15.25,15.0,14.0,15.0
2020-09-17 16:57:00,sell,9,100140,99435,102335,1255074,0.0017,0.05542597,729,1,100140.0,100145.0,100140.0,100140.0,46,212,0.0007995202878273036,-0.04387610657508834,0.39932646970460567,5.0,14.75,13.5,11.0,7.5
2020-09-17 17:00:01,sell,9,100160,99435,102335,1255839,0.0002,-0.022445723,765,1,100155.0,100160.0,100150.0,100160.0,99,313,0.00019972039145196724,-0.04387610657508834,0.39932646970460567,10.0,13.75,13.5,11.0,7.5
2020-09-23 15:17:04,sell,38,96480,96480,99380,1253619,-0.0367,-1.939205265,-2220,0,96580.0,96580.0,96575.0,96575.0,81,332,-0.03579273162939297,-0.04387610657508834,0.39932646970460567,5.0,13.5,12.0,10.0,7.5
2020-09-24 10:38:07,sell,38,96000,96000,98900,1251419,-0.005,-0.290953633,-2200,0,96110.0,96115.0,96105.0,96110.0,148,420,-0.004814910691172664,-0.04387610657508834,0.39932646970460567,10.0,13.0,11.5,8.0,7.5
2020-09-24 15:51:10,sell,38,97080,96710,99610,1252111,0.0113,0.550921713,692,1,97205.0,97205.0,97195.0,97195.0,128,440,0.011289147851420248,-0.04387610657508834,0.39932646970460567,10.0,12.0,11.0,8.0,10.0
2020-09-25 11:27:05,buy,38,96110,96105,93205,1249993,-0.01,-0.551252489,-2118,0,95980.0,95990.0,95970.0,95990.0,362,1025,-0.01239775708626987,-0.04387610657508834,0.39932646970460567,20.0,12.75,11.0,11.0,15.0
2020-09-28 16:57:00,buy,19,94510,96510,93610,1256493,-0.0166,-0.896604591,6500,1,94505.0,94515.0,94505.0,94510.0,53,158,-0.015418272736743411,-0.04387610657508834,0.39932646970460567,10.0,12.5,11.0,11.0,15.0
2020-09-28 17:00:01,buy,19,94600,96510,93610,1262651,0.001,0.016602454,6158,1,94575.0,94590.0,94565.0,94590.0,102,285,0.0008464712728811766,-0.04387610657508834,0.39932646970460567,25.0,13.0,12.5,15.0,17.5
2020-10-01 14:20:15,buy,38,94315,94710,91810,1263493,-0.003,-0.18912826,842,1,94295.0,94315.0,94295.0,94305.0,918,2945,-0.0030130034887408817,-0.04387610657508834,0.39932646970460567,20.0,13.75,12.5,17.0,22.5
2020-10-01 16:57:00,sell,19,95480,94015,96915,1267970,0.0124,0.608112964,4477,1,95480.0,95485.0,95480.0,95480.0,54,277,0.012459572663167382,-0.04387610657508834,0.39932646970460567,5.0,13.5,12.0,16.0,12.5
2020-10-01 17:00:01,sell,19,95555,94015,96915,1272732,0.0008,0.007948957,4762,1,95555.0,95555.0,95515.0,95520.0,648,2191,0.00041893590280687055,-0.04387610657508834,0.39932646970460567,40.0,14.5,15.5,20.0,22.5
2020-10-07 14:44:04,buy,38,95860,95850,92950,1270456,0.0032,0.132808839,-2276,0,95830.0,95835.0,95815.0,95820.0,303,1140,0.00314070351758794,-0.04387610657508834,0.39932646970460567,20.0,15.0,16.5,22.0,30.0
2020-10-08 12:19:10,sell,38,96265,96285,99185,1268084,0.0042,0.186409934,-2372,0,96440.0,96450.0,96435.0,96450.0,167,602,0.006574827802128992,-0.04387610657508834,0.39932646970460567,15.0,14.75,17.5,20.0,17.5
2020-10-13 16:57:00,sell,19,98780,97975,100875,1270083,0.0261,1.322784398,1999,1,98780.0,98780.0,98765.0,98770.0,122,671,0.024053913945049247,-0.04387610657508834,0.39932646970460567,15.0,14.75,18.0,19.0,15.0
2020-10-13 17:00:01,sell,19,98560,97975,100875,1271246,-0.0022,-0.148370209,1163,1,98565.0,98575.0,98560.0,98565.0,189,573,-0.0020755290067834362,-0.04387610657508834,0.39932646970460567,15.0,14.75,18.5,21.0,15.0
2020-10-15 16:57:00,sell,9,99300,98735,101635,1271723,0.0075,0.356766089,477,1,99300.0,99305.0,99295.0,99295.0,89,320,0.007406280119717953,-0.04387610657508834,0.39932646970460567,10.0,14.25,17.5,15.0,12.5
2020-10-15 17:00:01,sell,9,99250,98735,101635,1272110,-0.0005,-0.0589351,387,1,99245.0,99250.0,99235.0,99240.0,217,639,-0.0005539050304647767,-0.04387610657508834,0.39932646970460567,15.0,14.5,18.0,14.0,12.5
2020-10-19 15:01:04,sell,38,99520,99520,102420,1269930,0.0027,0.108345297,-2180,0,99565.0,99565.0,99540.0,99540.0,887,3671,0.003022974607013301,-0.04387610657508834,0.39932646970460567,25.0,15.25,18.0,16.0,20.0
2020-10-19 16:57:00,buy,19,98725,99490,96590,1271737,-0.008,-0.447300992,1807,1,98720.0,98730.0,98715.0,98720.0,143,559,-0.008237894313843681,-0.04387610657508834,0.39932646970460567,15.0,15.0,17.5,16.0,20.0
2020-10-19 17:00:01,buy,19,98830,99490,96590,1273145,0.0011,0.022376467,1408,1,98825.0,98830.0,98815.0,98830.0,200,809,0.001114262560777958,-0.04387610657508834,0.39932646970460567,15.0,15.25,18.5,16.0,15.0
2020-10-22 11:51:07,buy,38,101050,101045,98145,1270907,0.0225,1.132722643,-2238,0,100875.0,100890.0,100875.0,100890.0,143,663,0.020843873317818475,-0.04387610657508834,0.39932646970460567,15.0,15.75,16.0,17.0,15.0
2020-10-22 16:57:00,sell,19,102085,101645,104545,1271469,0.0102,0.498643042,562,1,102085.0,102085.0,102080.0,102080.0,72,254,0.011795024283873525,-0.04387610657508834,0.39932646970460567,5.0,15.5,14.5,15.0,10.0
2020-10-22 17:00:01,sell,19,102095,101645,104545,1272069,0.0001,-0.027725904,600,1,102095.0,102100.0,102085.0,102085.0,241,956,4.898119122257053e-05,-0.04387610657508834,0.39932646970460567,15.0,16.0,14.5,13.0,10.0
2020-10-26 12:05:06,sell,38,101490,101490,104390,1269869,-0.0059,-0.340284244,-2200,0,101510.0,101515.0,101500.0,101500.0,933,3355,-0.005730518685409218,-0.04387610657508834,0.39932646970460567,15.0,16.25,14.5,13.0,15.0
2020-10-26 16:32:08,buy,18,101065,101455,98555,1270193,-0.0042,-0.250091486,324,1,100985.0,100995.0,100980.0,100990.0,294,1144,-0.005024630541871921,-0.04387610657508834,0.39932646970460567,15.0,16.5,14.5,13.0,15.0
2020-10-27 16:57:00,buy,19,99700,101305,98405,1275222,-0.0135,-0.733604665,5029,1,99695.0,99700.0,99695.0,99695.0,12,61,-0.012823051787305674,-0.04387610657508834,0.39932646970460567,5.0,15.75,14.0,11.0,10.0
2020-10-27 17:00:01,buy,19,99635,101305,98405,1280498,-0.0007,-0.066636771,5276,1,99640.0,99680.0,99640.0,99670.0,1290,3729,-0.00025076483273985656,-0.04387610657508834,0.39932646970460567,40.0,17.25,16.5,18.0,22.5
2020-11-12 16:57:00,buy,19,102365,104690,101790,1288233,0.0274,1.38889959,7735,1,102360.0,102370.0,102355.0,102365.0,185,884,0.02703922945720879,-0.04387610657508834,0.39932646970460567,15.0,16.75,15.5,18.0,27.5
2020-11-12 17:00:01,buy,19,102235,104690,101790,1296462,-0.0013,-0.098703516,8229,1,102225.0,102250.0,102220.0,102250.0,217,1009,-0.0011234308601572804,-0.04387610657508834,0.39932646970460567,30.0,17.25,17.0,21.0,22.5
2020-11-18 15:06:10,buy,38,107170,107155,104255,1294148,0.0483,2.471842893,-2314,0,107120.0,107125.0,107115.0,107120.0,74,645,0.04762836185819071,-0.04387610657508834,0.39932646970460567,10.0,17.5,16.5,20.0,20.0
2020-11-19 11:23:04,sell,38,106475,106475,109375,1291928,-0.0065,-0.369297999,-2220,0,106500.0,106505.0,106490.0,106495.0,377,976,-0.005834578043315907,-0.04387610657508834,0.39932646970460567,15.0,16.25,16.5,22.0,12.5
2020-11-19 12:08:05,sell,38,106740,106740,109640,1289708,0.0025,0.096330524,-2220,0,106775.0,106775.0,106765.0,106765.0,33,96,0.0025353302971970514,-0.04387610657508834,0.39932646970460567,10.0,15.75,17.0,16.0,12.5
2020-11-19 15:25:06,buy,38,106345,106740,103840,1290510,-0.0037,-0.224821211,802,1,106225.0,106230.0,106220.0,106225.0,28,104,-0.005057837306233316,-0.04387610657508834,0.39932646970460567,10.0,15.5,16.5,15.0,10.0
2020-11-20 11:48:10,buy,38,106585,106580,103680,1288272,0.0023,0.084290555,-2238,0,106505.0,106515.0,106500.0,106505.0,143,559,0.0026359143327841844,-0.04387610657508834,0.39932646970460567,15.0,15.5,16.5,12.0,12.5
2020-11-20 16:57:00,buy,19,106025,106445,103545,1288798,-0.0053,-0.305424865,526,1,106020.0,106025.0,106015.0,106015.0,32,205,-0.004600722970752547,-0.04387610657508834,0.39932646970460567,10.0,15.25,16.0,12.0,12.5
2020-11-20 17:00:01,buy,19,106045,106445,103545,1289248,0.0002,-0.023020925,450,1,106050.0,106075.0,106050.0,106075.0,456,1273,0.0005659576475027119,-0.04387610657508834,0.39932646970460567,25.0,16.0,18.0,14.0,17.5
2020-11-24 16:57:00,sell,19,109780,108260,111160,1293924,0.0352,1.794703058,4676,1,109780.0,109785.0,109780.0,109780.0,47,200,0.03492811689842093,-0.04387610657508834,0.39932646970460567,5.0,15.5,14.5,13.0,15.0
2020-11-24 17:00:01,sell,19,109760,108260,111160,1298524,-0.0002,-0.042261575,4600,1,109750.0,109755.0,109750.0,109755.0,39,106,-0.0002277281836400073,-0.04387610657508834,0.39932646970460567,5.0,14.5,13.5,12.0,5.0
2020-11-26 16:57:00,sell,19,110140,109605,112505,1299467,0.0035,0.146829788,943,1,110140.0,110150.0,110135.0,110140.0,118,354,0.003507812855906337,-0.04387610657508834,0.39932646970460567,15.0,14.5,12.0,12.0,10.0
2020-11-26 17:00:01,sell,19,110155,109605,112505,1300467,0.0001,-0.025742118,1000,1,110145.0,110150.0,110135.0,110135.0,97,318,-4.539676775013619e-05,-0.04387610657508834,0.39932646970460567,15.0,14.5,12.5,13.0,15.0
2020-11-30 10:56:10,sell,38,110605,110605,113505,1298247,0.0041,0.17915826,-2220,0,110675.0,110680.0,110675.0,110675.0,54,132,0.004903073500703682,-0.04387610657508834,0.39932646970460567,5.0,14.0,11.5,9.0,10.0
2020-11-30 12:55:10,buy,38,109915,109905,107005,1296011,-0.0062,-0.356502225,-2236,0,109820.0,109830.0,109820.0,109820.0,128,502,-0.007725321888412017,-0.04387610657508834,0.39932646970460567,10.0,14.25,11.5,10.0,7.5
2020-11-30 14:32:13,buy,38,109720,109715,106815,1293873,-0.0018,-0.124861529,-2138,0,109605.0,109605.0,109590.0,109595.0,54,220,-0.002048807138954653,-0.04387610657508834,0.39932646970460567,15.0,14.25,12.0,12.0,12.5
2020-12-03 16:57:00,sell,19,113095,112430,115330,1295290,0.0308,1.563245923,1417,1,113095.0,113100.0,113090.0,113095.0,190,595,0.03193576349286008,-0.04387610657508834,0.39932646970460567,10.0,14.0,11.5,11.0,12.5
2020-12-03 17:00:01,sell,19,113080,112430,115330,1296650,-0.0001,-0.039690532,1360,1,113085.0,113090.0,113080.0,113085.0,63,224,-8.842123878155533e-05,-0.04387610657508834,0.39932646970460567,10.0,13.75,11.5,10.0,10.0
2020-12-07 16:57:00,sell,19,114010,113605,116505,1297079,0.0082,0.393925021,429,1,114010.0,114010.0,113995.0,113995.0,115,588,0.008047044258743422,-0.04387610657508834,0.39932646970460567,15.0,14.25,10.5,12.0,12.5
2020-12-07 16:59:06,sell,19,113595,113605,116505,1295931,-0.0036,-0.221679482,-1148,0,113875.0,113875.0,113865.0,113865.0,154,1068,-0.0011404008947760867,-0.04387610657508834,0.39932646970460567,10.0,12.75,11.0,12.0,12.5
2020-12-08 14:25:04,sell,38,113675,113700,116600,1293521,0.0007,0.003733206,-2410,0,113810.0,113810.0,113805.0,113810.0,36,154,-0.0004830281473674966,-0.04387610657508834,0.39932646970460567,5.0,12.25,11.0,10.0,7.5
2020-12-09 16:57:00,buy,19,112780,113895,110995,1296668,-0.0079,-0.441332882,3147,1,112775.0,112780.0,112770.0,112780.0,24,69,-0.009050171338195238,-0.04387610657508834,0.39932646970460567,10.0,11.25,10.5,10.0,7.5
2020-12-09 17:00:01,buy,19,112740,113895,110995,1299967,-0.0004,-0.051211603,3299,1,112720.0,112725.0,112715.0,112720.0,190,493,-0.0005320092214931725,-0.04387610657508834,0.39932646970460567,10.0,11.25,10.0,10.0,10.0
2020-12-14 11:30:05,buy,18,115265,115260,112360,1298869,0.0224,1.129290306,-1098,0,115015.0,115020.0,115000.0,115005.0,468,1719,0.020271469127040455,-0.04387610657508834,0.39932646970460567,20.0,11.5,11.5,11.0,15.0
2020-12-14 14:45:04,sell,38,114960,114965,117865,1296611,-0.0026,-0.170105989,-2258,0,114985.0,115000.0,114985.0,114995.0,168,543,-8.695274118516586e-05,-0.04387610657508834,0.39932646970460567,15.0,11.75,12.0,12.0,17.5
2020-12-15 16:57:00,sell,19,116010,114970,117870,1299463,0.0091,0.441108371,2852,1,116010.0,116010.0,116005.0,116005.0,38,231,0.008782990564807166,-0.04387610657508834,0.39932646970460567,5.0,11.5,11.0,12.0,10.0
2020-12-15 17:00:01,sell,19,116075,114970,117870,1302562,0.0006,-0.003736458,3099,1,116075.0,116085.0,116070.0,116085.0,160,458,0.0006896254471790009,-0.04387610657508834,0.39932646970460567,15.0,11.5,11.5,13.0,10.0
2020-12-18 14:41:07,buy,38,118865,118840,115940,1300172,0.024,1.214360243,-2390,0,118760.0,118760.0,118755.0,118760.0,49,125,0.023043459533962182,-0.04387610657508834,0.39932646970460567,5.0,11.25,11.0,12.0,10.0
2020-12-23 16:57:00,sell,19,118080,117110,120010,1302798,-0.0066,-0.375478118,2626,1,118080.0,118080.0,118065.0,118065.0,91,345,-0.0058521387672617045,-0.04387610657508834,0.39932646970460567,15.0,10.75,11.0,11.0,10.0
2020-12-23 17:00:01,sell,19,118000,117110,120010,1305120,-0.0007,-0.067962534,2322,1,117985.0,117990.0,117980.0,117985.0,63,194,-0.0006775928513954178,-0.04387610657508834,0.39932646970460567,10.0,11.0,11.0,10.0,12.5
2020-12-29 16:57:00,sell,19,119575,119055,121955,1306006,0.0133,0.659752797,886,1,119575.0,119585.0,119575.0,119575.0,98,335,0.013476289358816798,-0.04387610657508834,0.39932646970460567,10.0,11.25,11.5,11.0,10.0
2020-12-29 17:00:01,sell,19,119615,119055,121955,1307044,0.0003,-0.015451456,1038,1,119620.0,119625.0,119610.0,119620.0,103,493,0.00037633284549445955,-0.04387610657508834,0.39932646970460567,15.0,11.25,12.0,11.0,12.5
2021-01-04 16:57:00,buy,9,119010,120415,117515,1309033,-0.0051,-0.295248316,1989,1,119005.0,119015.0,119000.0,119000.0,138,627,-0.0051830797525497406,-0.04387610657508834,0.39932646970460567,15.0,11.25,12.5,13.0,15.0
2021-01-04 17:00:01,buy,9,119025,120415,117515,1310995,0.0001,-0.026268797,1962,1,119020.0,119020.0,119005.0,119015.0,74,336,0.00012605042016806722,-0.04387610657508834,0.39932646970460567,15.0,11.75,12.0,13.0,15.0
2021-01-13 16:03:08,buy,38,122455,122850,119950,1311797,0.0288,1.462447814,802,1,122410.0,122480.0,122405.0,122450.0,2968,13847,0.028861908162836618,-0.04387610657508834,0.39932646970460567,75.0,15.0,18.0,26.0,45.0
2021-01-19 16:57:00,buy,9,120660,121885,118985,1313462,-0.0147,-0.793393523,1665,1,120655.0,120655.0,120645.0,120645.0,72,403,-0.014740710494079216,-0.04387610657508834,0.39932646970460567,10.0,14.75,18.5,26.0,42.5
2021-01-19 17:00:01,buy,9,120590,121885,118985,1315253,-0.0006,-0.062910583,1791,1,120575.0,120595.0,120575.0,120590.0,167,626,-0.00045588296241037753,-0.04387610657508834,0.39932646970460567,20.0,15.25,19.0,27.0,15.0
2021-02-05 11:32:05,sell,38,120170,120170,123070,1313073,-0.0035,-0.213525121,-2180,0,120275.0,120280.0,120250.0,120260.0,918,2667,-0.0027365453188489923,-0.04387610657508834,0.39932646970460567,30.0,16.25,21.5,30.0,25.0
2021-02-05 12:44:08,buy,38,120160,120150,117250,1310797,-0.0001,-0.037126455,-2276,0,120130.0,120130.0,120120.0,120120.0,137,574,-0.0011641443538998836,-0.04387610657508834,0.39932646970460567,10.0,16.0,21.0,29.0,20.0
2021-02-05 16:23:10,sell,38,120600,120610,123510,1308541,0.0037,0.157190881,-2256,0,120665.0,120670.0,120660.0,120660.0,259,856,0.004495504495504496,-0.04387610657508834,0.39932646970460567,10.0,16.0,21.0,16.0,10.0
2021-02-08 10:54:07,buy,38,119750,119725,116825,1306151,-0.007,-0.398514045,-2390,0,119565.0,119590.0,119565.0,119590.0,459,1741,-0.008867893253770926,-0.04387610657508834,0.39932646970460567,25.0,17.0,22.5,19.0,17.5
2021-02-09 11:33:07,buy,38,118775,118760,115860,1303837,-0.0081,-0.455271811,-2314,0,118665.0,118670.0,118650.0,118655.0,412,1793,-0.007818379463165817,-0.04387610657508834,0.39932646970460567,20.0,17.5,23.0,19.0,22.5
2021-02-09 16:57:00,sell,19,119670,118425,121325,1307458,0.0075,0.358174247,3621,1,119670.0,119670.0,119665.0,119665.0,44,228,0.008512072816147655,-0.04387610657508834,0.39932646970460567,5.0,17.25,22.0,14.0,12.5
2021-02-09 17:00:01,sell,19,119725,118425,121325,1311288,0.0005,-0.008961457,3830,1,119720.0,119735.0,119720.0,119735.0,92,542,0.000584966364434045,-0.04387610657508834,0.39932646970460567,15.0,17.0,22.0,15.0,10.0
2021-02-11 14:17:08,sell,38,119230,119230,122130,1309068,-0.0041,-0.24733473,-2220,0,119360.0,119360.0,119340.0,119350.0,727,2810,-0.003215434083601286,-0.04387610657508834,0.39932646970460567,20.0,17.25,16.5,17.0,17.5
2021-02-12 15:00:09,sell,38,119395,119405,122305,1306772,0.0014,0.03899693,-2296,0,119520.0,119530.0,119520.0,119520.0,185,570,0.0014243820695433599,-0.04387610657508834,0.39932646970460567,10.0,17.5,16.5,14.0,15.0
2021-02-17 16:57:00,sell,19,120555,119495,122395,1309730,0.0097,0.471308662,2958,1,120555.0,120555.0,120550.0,120550.0,99,377,0.008617804551539491,-0.04387610657508834,0.39932646970460567,5.0,17.0,15.0,11.0,7.5
2021-02-17 17:00:01,sell,19,120505,119495,122395,1312498,-0.0004,-0.054328756,2768,1,120500.0,120505.0,120495.0,120495.0,92,267,-0.0004562422231439237,-0.04387610657508834,0.39932646970460567,10.0,17.25,13.0,12.0,7.5
2021-02-25 15:03:04,buy,19,113700,116515,113615,1322095,-0.0565,-2.962911186,9597,1,113810.0,113815.0,113785.0,113810.0,385,1342,-0.05547948047636832,-0.04387610657508834,0.39932646970460567,30.0,18.0,15.0,15.0,20.0
