Date;Tipo;Volume;Price;SL;TP;Saldo;Price Vol;Scaled Price Return;Retorno;Dummy
2021.02.25 15:03:04;buy;19;113700;116515;113615;1322095;-0,0565;-2,962911186;9597;1
2021.02.25 15:04:08;buy;19;113620;116515;113615;1331996;-0,0007;-0,069316748;9901;1
2021.02.25 15:19:14;buy;38;113940;113915;111015;1329606;0,0028;0,113326594;-2390;0
2021.02.25 16:15:04;buy;38;113845;113840;110940;1327388;-0,0008;-0,076070699;-2218;0
2021.03.15 12:38:07;sell;38;114055;114065;116965;1325112;0,0018;0,06290307;-2276;0
2021.03.15 16:43:01;sell;38;114545;114555;117455;1322816;0,0043;0,190107493;-2296;0
2021.03.16 16:25:21;buy;38;114055;114045;111145;1320560;-0,0043;-0,254771191;-2256;0
2021.03.17 15:49:08;sell;19;116315;113510;116410;1330129;0,0198;0,995335171;9569;1
2021.03.17 15:52:13;sell;19;116410;113510;116410;1340059;0,0008;0,009570057;9930;1
2021.03.17 16:57:00;sell;19;116580;116115;119015;1340736;0,0015;0,042965038;677;1
2021.03.17 17:00:01;sell;19;116660;116115;119015;1341717;0,0007;0,002797562;981;1
2021.03.22 11:26:14;buy;38;114490;114475;111575;1339403;-0,0186;-0,997964652;-2314;0
2021.03.30 16:57:00;sell;19;116830;115790;118690;1342255;0,0204;1,027684973;2852;1
2021.03.30 17:00:01;sell;19;116910;115790;118690;1345411;0,0007;0,002721369;3156;1
2021.04.01 16:57:00;buy;19;115245;117025;114125;1351075;-0,0142;-0,771771032;5664;1
2021.04.01 17:00:01;buy;19;115135;117025;114125;1357157;-0,0010;-0,082334312;6082;1
2021.04.07 13:45:10;buy;38;117485;117880;114980;1357979;0,0204;1,026250597;822;1
2021.04.07 15:55:06;sell;38;117585;117185;120085;1358839;0,0009;0,011356265;860;1
2021.04.08 10:40:06;buy;38;117945;117940;115040;1356621;0,0031;0,126049811;-2218;0
2021.04.08 16:57:00;sell;19;118400;117935;120835;1357278;0,0039;0,167357959;657;1
2021.04.08 17:00:01;sell;19;118360;117935;120835;1357783;-0,0003;-0,050338084;505;1
2021.04.12 15:40:06;sell;38;118460;118470;121370;1355507;0,0008;0,011029767;-2276;0
2021.04.13 10:51:06;buy;38;118405;118400;115500;1353269;-0,0005;-0,056899416;-2238;0
2021.04.13 16:57:00;sell;19;119150;118740;121640;1353737;0,0063;0,293663392;468;1
2021.04.13 17:00:01;sell;19;119135;118740;121640;1354148;-0,0001;-0,039340806;411;1
2021.04.16 10:53:08;sell;38;120905;120910;123810;1351930;0,0149;0,738083561;-2218;0
2021.04.16 16:57:00;sell;19;121430;120730;123630;1353490;0,0043;0,192498416;1560;1
2021.04.16 17:00:01;sell;19;121500;120730;123630;1355316;0,0006;-0,002897584;1826;1
2021.04.20 12:58:14;buy;38;120855;120835;117935;1353004;-0,0053;-0,308258908;-2312;0
2021.04.20 14:44:14;buy;38;120635;120630;117730;1350806;-0,0018;-0,127262091;-2198;0
2021.04.22 11:20:01;buy;38;120600;120585;117685;1348492;-0,0003;-0,047862732;-2314;0
2021.04.22 13:37:08;sell;38;120635;120650;123550;1346198;0,0003;-0,017750186;-2294;0
2021.04.22 15:26:08;buy;38;120300;120280;117380;1343846;-0,0028;-0,176897779;-2352;0
2021.04.23 11:01:08;sell;38;120820;120835;123735;1341592;0,0043;0,191474933;-2254;0
2021.04.23 14:57:21;sell;38;120640;120645;123545;1339334;-0,0015;-0,110111124;-2258;0
2021.04.26 16:57:00;buy;19;120965;121115;118215;1338804;0,0027;0,10697353;-530;0
2021.04.26 17:00:01;buy;19;121060;121115;118215;1337913;0,0008;0,007940983;-891;0
2021.04.28 16:57:00;sell;19;121460;121255;124155;1337582;0,0033;0,138634088;-331;0
2021.04.28 17:00:01;sell;19;121425;121255;124155;1337118;-0,0003;-0,04776048;-464;0
2021.04.30 14:52:10;sell;38;119795;119800;122700;1334880;-0,0134;-0,729337717;-2238;0
2021.05.03 15:47:08;buy;38;119645;120030;117130;1335646;-0,0013;-0,097778562;766;1
2021.05.04 13:13:01;buy;38;119005;118995;116095;1333450;-0,0053;-0,310361165;-2196;0
2021.05.05 16:57:00;sell;9;120070;118990;121890;1334854;0,0089;0,431539973;1404;1
2021.05.05 17:00:01;sell;9;120055;118990;121890;1336231;-0,0001;-0,039290755;1377;1
2021.05.07 16:57:00;sell;19;122265;120965;123865;1340061;0,0184;0,922341793;3830;1
2021.05.07 17:00:01;sell;19;122385;120965;123865;1344347;0,0010;0,018117273;4286;1
2021.05.11 16:57:00;sell;19;123065;121590;124490;1348842;0,0056;0,255488592;4495;1
2021.05.11 17:00:01;sell;19;123090;121590;124490;1353432;0,0002;-0,022268047;4590;1
2021.05.17 12:10:14;sell;38;122370;122370;125270;1351252;-0,0058;-0,336316181;-2180;0
2021.05.17 16:57:00;sell;19;123140;122185;125085;1353771;0,0063;0,293685595;2519;1
2021.05.17 17:00:01;sell;19;123200;122185;125085;1356518;0,0005;-0,007526618;2747;1
2021.05.19 15:11:05;sell;38;122320;121945;124845;1357148;-0,0071;-0,403431092;630;1
2021.05.19 15:23:03;buy;38;122725;122720;119820;1354950;0,0033;0,138989042;-2198;0
2021.05.20 12:07:10;sell;38;122665;122665;125565;1352730;-0,0005;-0,058176161;-2220;0
2021.05.20 16:57:00;sell;19;122835;122330;125230;1353539;0,0014;0,039101146;809;1
2021.05.20 17:00:01;sell;19;122875;122330;125230;1354500;0,0003;-0,01591211;961;1
2021.05.24 11:08:14;sell;38;123485;123490;126390;1352242;0,0050;0,224779614;-2258;0
2021.05.24 16:57:00;sell;19;124285;123245;126145;1355094;0,0065;0,303343231;2852;1
2021.05.24 17:00:01;sell;19;124250;123245;126145;1357813;-0,0003;-0,047420624;2719;1
2021.05.26 13:41:01;sell;38;124015;124020;126920;1355555;-0,0019;-0,130945292;-2258;0
2021.05.27 11:13:08;sell;38;124355;124355;127255;1353335;0,0027;0,109445346;-2220;0
2021.05.27 14:47:09;buy;38;124240;124235;121335;1351117;-0,0009;-0,080792411;-2218;0
2021.05.28 11:18:10;sell;38;124665;124665;127565;1348937;0,0034;0,144686814;-2180;0
2021.05.28 16:57:00;sell;19;125695;125165;128065;1349861;0,0083;0,395890326;924;1
2021.05.28 17:00:01;sell;19;125675;125165;128065;1350709;-0,0002;-0,041064683;848;1
2021.06.04 12:18:14;buy;38;129550;129530;126630;1348377;0,0308;1,567053528;-2332;0
2021.06.04 14:28:16;buy;38;129750;129745;126845;1346139;0,0015;0,047295012;-2238;0
2021.06.07 16:57:00;sell;19;130760;129780;132680;1348753;0,0078;0,371091274;2614;1
2021.06.07 17:00:01;sell;19;130820;129780;132680;1351595;0,0005;-0,008999921;2842;1
2021.06.09 11:15:00;sell;38;129930;129950;132850;1349243;-0,0068;-0,385809386;-2352;0
2021.06.09 15:13:10;sell;38;130270;130285;133185;1346909;0,0026;0,102969303;-2334;0
2021.06.09 16:57:00;buy;19;129875;130355;127455;1347633;-0,0030;-0,190138968;724;1
2021.06.09 17:00:01;buy;19;129935;130355;127455;1348129;0,0005;-0,008837682;496;1
2021.06.11 16:57:00;buy;19;129350;129530;126630;1347713;-0,0045;-0,266417591;-416;0
2021.06.11 17:00:01;buy;19;129390;129530;126630;1347145;0,0003;-0,016763141;-568;0
2021.06.15 13:13:08;buy;38;129655;129645;126745;1344869;0,0020;0,073459946;-2276;0
2021.06.15 16:57:00;sell;19;130060;129560;132460;1345679;0,0031;0,129269894;810;1
2021.06.15 17:00:01;sell;19;130110;129560;132460;1346679;0,0004;-0,012861257;1000;1
2021.06.17 11:49:59;sell;38;130175;130180;133080;1344421;0,0005;-0,006887006;-2258;0
2021.06.17 16:57:00;buy;19;128685;129405;126505;1346087;-0,0114;-0,626715636;1666;1
2021.06.17 17:00:01;buy;19;128680;129405;126505;1347772;0,0000;-0,034824696;1685;1
2021.06.21 13:50:08;sell;38;129450;129460;132360;1345476;0,0060;0,277675503;-2296;0
2021.06.22 12:29:21;buy;38;129170;129165;126265;1343238;-0,0022;-0,145040393;-2238;0
2021.06.23 13:34:13;sell;38;129825;129825;132725;1341018;0,0051;0,230302594;-2220;0
2021.06.23 14:31:14;buy;38;129450;129435;126535;1338744;-0,0029;-0,18268485;-2274;0
2021.06.24 16:45:16;buy;38;130130;130115;127215;1336430;0,0053;0,239754177;-2314;0
2021.06.25 16:57:00;buy;19;127720;129590;126690;1342446;-0,0185;-0,993755498;6016;1
2021.06.25 17:00:01;buy;19;127945;129590;126690;1347607;0,0018;0,058599179;5161;1
2021.06.30 14:32:10;sell;38;127170;127175;130075;1345389;-0,0061;-0,347104127;-2218;0
2021.07.01 16:57:00;buy;19;126215;126750;123850;1346332;-0,0075;-0,422462032;943;1
2021.07.01 17:00:01;buy;19;126195;126750;123850;1347351;-0,0002;-0,041030668;1019;1
2021.07.15 16:30:06;buy;38;128040;128430;125530;1348155;0,0146;0,725793349;804;1
2021.07.16 16:57:00;buy;19;126295;128345;125445;1354845;-0,0136;-0,739955349;6690;1
2021.07.16 17:00:01;buy;19;126365;128345;125445;1361269;0,0006;-0,004049785;6424;1
2021.07.22 11:19:13;buy;38;126115;126105;123205;1358993;-0,0020;-0,135461955;-2276;0
2021.07.22 16:57:00;sell;19;126585;126295;129195;1359005;0,0037;0,160562146;12;1
2021.07.22 17:00:01;sell;19;126605;126295;129195;1359093;0,0002;-0,024610651;88;1
2021.07.26 16:57:00;sell;9;126275;125595;128495;1359777;-0,0026;-0,168054148;684;1
2021.07.26 17:00:01;sell;9;126320;125595;128495;1360542;0,0004;-0,014317878;765;1
2021.07.30 16:57:00;buy;19;121945;124465;121565;1369048;-0,0346;-1,829881552;8506;1
2021.07.30 17:00:01;buy;19;121985;124465;121565;1377402;0,0003;-0,015788793;8354;1
2021.08.09 15:55:14;sell;38;123345;123360;126260;1375068;0,0111;0,545676533;-2334;0
2021.08.10 16:57:00;buy;19;122340;123465;120565;1378243;-0,0081;-0,455578748;3175;1
2021.08.10 17:00:01;buy;19;122275;123465;120565;1381665;-0,0005;-0,060376604;3422;1
2021.08.12 16:57:00;buy;19;120635;121825;118925;1385087;-0,0134;-0,728739244;3422;1
2021.08.12 17:00:01;buy;19;120625;121825;118925;1388547;-0,0001;-0,037109812;3460;1
2021.08.16 11:40:02;buy;38;119655;119650;116750;1386309;-0,0080;-0,450056548;-2238;0
2021.08.16 14:03:14;buy;38;119285;119280;116380;1384111;-0,0031;-0,193255285;-2198;0
2021.08.24 16:57:00;sell;9;120750;119475;122375;1385866;0,0123;0,604443854;1755;1
2021.08.24 17:00:01;sell;9;120805;119475;122375;1387720;0,0005;-0,009174748;1854;1
2021.08.26 16:57:00;buy;19;119540;121045;118145;1392339;-0,0105;-0,576140754;4619;1
2021.08.26 17:00:01;buy;19;119470;121045;118145;1397224;-0,0006;-0,063192615;4885;1
2021.08.30 14:18:07;sell;38;120370;120375;123275;1394966;0,0075;0,358071314;-2258;0
2021.08.30 15:29:07;buy;38;120500;120495;117595;1392728;0,0011;0,023229643;-2238;0
2021.08.31 10:48:01;sell;38;120340;120350;123250;1390432;-0,0013;-0,101704435;-2296;0
2021.08.31 12:25:09;buy;38;120365;120360;117460;1388234;0,0002;-0,022029363;-2198;0
2021.08.31 16:57:00;buy;19;119105;119210;116310;1387533;-0,0105;-0,575971523;-701;0
2021.08.31 17:00:01;buy;19;118925;119210;116310;1387516;-0,0015;-0,111224207;-17;0
2021.09.02 11:26:10;buy;38;118730;118715;115815;1385242;-0,0016;-0,117887415;-2274;0
2021.09.02 13:24:05;buy;38;118400;118395;115495;1383064;-0,0028;-0,177024572;-2178;0
2021.09.15 10:49:07;buy;38;116105;116085;113185;1380752;-0,0194;-1,038560272;-2312;0
2021.09.15 13:49:08;buy;38;115675;115655;112755;1378400;-0,0037;-0,224974971;-2352;0
2021.09.27 12:28:06;sell;38;113410;113415;116315;1376142;-0,0196;-1,048796355;-2258;0
2021.09.27 14:32:05;sell;38;113415;113415;116315;1373922;0,0000;-0,030521052;-2220;0
2021.09.27 15:17:08;buy;38;112980;112970;110070;1371686;-0,0038;-0,231820301;-2236;0
2021.09.28 11:39:04;buy;38;112095;112065;109165;1369298;-0,0078;-0,439253336;-2388;0
2021.09.28 12:33:01;buy;38;111600;111580;108680;1366946;-0,0044;-0,261936934;-2352;0
2021.10.01 16:57:00;sell;19;112755;112485;115385;1366882;0,0103;0,504195388;-64;0
2021.10.01 17:00:01;sell;19;112750;112485;115385;1366799;0,0000;-0,035109523;-83;0
2021.10.13 16:50:14;sell;38;114605;114205;117105;1367659;0,0165;0,820855657;860;1
2021.10.15 16:57:00;sell;19;115740;114935;117835;1369618;0,0099;0,481059923;1959;1
2021.10.15 17:00:01;sell;19;115675;114935;117835;1371330;-0,0006;-0,061948649;1712;1
2021.10.28 11:23:01;sell;38;107475;107475;110375;1369130;-0,0709;-3,710998149;-2200;0
2021.10.28 13:15:04;buy;38;106940;106925;104025;1366836;-0,0050;-0,291097747;-2294;0
